X1,X3,X5,X6,X7,X8,Y1,Y2
-0.4462871026284195,5.840641657373398,3.5,4.0,0.4,4.0,19.0,22.25
-0.4462871026284195,5.840641657373398,3.5,5.0,0.4,4.0,18.84,22.49
-0.4780358009429998,5.909440711629391,3.5,2.0,0.4,4.0,16.44,17.1
-0.4780358009429998,5.909440711629391,3.5,3.0,0.4,4.0,16.9,16.79
-0.4780358009429998,5.909440711629391,3.5,4.0,0.4,4.0,16.94,16.58
-0.4780358009429998,5.909440711629391,3.5,5.0,0.4,4.0,16.77,16.79
-0.020202707317519466,5.68697535633982,7.0,2.0,0.4,5.0,32.84,32.88
-0.020202707317519466,5.68697535633982,7.0,3.0,0.4,5.0,32.72,33.23
-0.020202707317519466,5.68697535633982,7.0,4.0,0.4,5.0,32.21,33.76
-0.020202707317519466,5.68697535633982,7.0,5.0,0.4,5.0,32.73,34.01
-0.10536051565782628,5.766757273817589,7.0,2.0,0.4,5.0,35.67,33.94
-0.10536051565782628,5.766757273817589,7.0,3.0,0.4,5.0,35.01,33.14
-0.10536051565782628,5.766757273817589,7.0,4.0,0.4,5.0,34.72,38.79
-0.10536051565782628,5.766757273817589,7.0,5.0,0.4,5.0,35.24,37.27
-0.15082288973458366,5.68697535633982,7.0,2.0,0.4,5.0,32.31,29.69
-0.15082288973458366,5.68697535633982,7.0,3.0,0.4,5.0,31.81,31.2
-0.15082288973458366,5.68697535633982,7.0,4.0,0.4,5.0,31.12,36.26
-0.15082288973458366,5.68697535633982,7.0,5.0,0.4,5.0,32.06,35.71
-0.19845093872383832,5.766757273817589,7.0,2.0,0.4,5.0,30.0,29.93
-0.19845093872383832,5.766757273817589,7.0,3.0,0.4,5.0,29.5,29.56
-0.19845093872383832,5.766757273817589,7.0,4.0,0.4,5.0,29.06,33.84
-0.19845093872383832,5.766757273817589,7.0,5.0,0.4,5.0,29.92,32.54
-0.23572233352106983,5.840641657373398,7.0,2.0,0.4,5.0,42.11,38.56
-0.23572233352106983,5.840641657373398,7.0,3.0,0.4,5.0,41.96,37.7
-0.23572233352106983,5.840641657373398,7.0,4.0,0.4,5.0,41.09,47.01
-0.23572233352106983,5.840641657373398,7.0,5.0,0.4,5.0,40.79,44.87
-0.2744368457017603,6.0342845442909105,7.0,2.0,0.4,5.0,38.82,39.37
-0.2744368457017603,6.0342845442909105,7.0,3.0,0.4,5.0,39.72,39.8
-0.2744368457017603,6.0342845442909105,7.0,4.0,0.4,5.0,39.31,37.79
-0.2744368457017603,6.0342845442909105,7.0,5.0,0.4,5.0,39.86,38.18
-0.3011050927839216,5.5053315359323625,3.5,2.0,0.4,5.0,14.41,16.69
-0.3011050927839216,5.5053315359323625,3.5,3.0,0.4,5.0,14.19,16.62
-0.3011050927839216,5.5053315359323625,3.5,4.0,0.4,5.0,14.17,16.94
-0.3011050927839216,5.5053315359323625,3.5,5.0,0.4,5.0,14.39,16.7
-0.342490308946776,5.600272098286537,3.5,2.0,0.4,5.0,12.43,15.59
-0.342490308946776,5.600272098286537,3.5,3.0,0.4,5.0,12.63,14.58
-0.342490308946776,5.600272098286537,3.5,4.0,0.4,5.0,12.76,15.33
-0.342490308946776,5.600272098286537,3.5,5.0,0.4,5.0,12.42,15.31
-0.37106368139083207,5.68697535633982,3.5,2.0,0.4,5.0,14.12,16.63
-0.37106368139083207,5.68697535633982,3.5,3.0,0.4,5.0,14.28,15.87
-0.37106368139083207,5.68697535633982,3.5,4.0,0.4,5.0,14.37,16.54
-0.37106368139083207,5.68697535633982,3.5,5.0,0.4,5.0,14.21,16.74
-0.4155154439616658,5.766757273817589,3.5,2.0,0.4,5.0,14.96,17.64
-0.4155154439616658,5.766757273817589,3.5,3.0,0.4,5.0,14.92,17.79
-0.4155154439616658,5.766757273817589,3.5,4.0,0.4,5.0,14.92,17.55
-0.4155154439616658,5.766757273817589,3.5,5.0,0.4,5.0,15.16,18.06
-0.4462871026284195,5.840641657373398,3.5,2.0,0.4,5.0,17.69,20.82
-0.4462871026284195,5.840641657373398,3.5,3.0,0.4,5.0,18.19,20.21
-0.4462871026284195,5.840641657373398,3.5,4.0,0.4,5.0,18.16,20.71
-0.4462871026284195,5.840641657373398,3.5,5.0,0.4,5.0,17.88,21.4
-0.4780358009429998,5.909440711629391,3.5,2.0,0.4,5.0,16.54,16.88
-0.4780358009429998,5.909440711629391,3.5,3.0,0.4,5.0,16.44,17.11
-0.4780358009429998,5.909440711629391,3.5,4.0,0.4,5.0,16.48,16.61
-0.4780358009429998,5.909440711629391,3.5,5.0,0.4,5.0,16.64,16.03
-0.19748649654665398,5.766377996312396,7.0,4.9901096991388325,0.10148354512917512,2.9901096991388325,23.9114898121126,24.971588715121207
-0.36616093353868817,5.689139491581382,3.5913016011952443,3.0260861717700696,0.3960870742344896,3.9217414846897904,14.942164221360361,17.150513601255625
-0.2644256922010336,5.7888153793177795,5.982018950524602,5.0,0.14362775926323135,2.709148271578458,21.903842315870378,23.62116722210306
-0.10336727298089118,5.824658712493707,7.0,2.0,0.0,0.0,18.82747080574629,24.337310522409282
-0.16448904425310618,5.747708412643878,6.138784182498023,4.0,0.2130907506784867,1.492123324286844,27.490619465002013,28.271047614932666
-0.28781352041540903,5.8347477525643034,4.762930477146117,3.639162720815395,0.3458744081223093,4.0,21.129320811333265,21.27449300219171
-0.3347290290338668,5.99629332468395,5.888298711731174,4.682371060494621,0.2729484241978485,2.7294842419784846,30.053867775259704,31.65722572559068
-0.22317557138007427,5.731298225806749,6.045047023868012,4.727156292533718,0.3590734438800577,4.272843707466282,28.387229117614147,28.05055952228949
-0.2976650081792291,5.590489270301241,3.946258099024231,2.127502314006923,0.3808746528989616,2.7449953719861537,16.795451278393415,18.821299751148842
-0.116468871824492,5.763120235721573,6.834296707015855,3.90531240400906,0.10710156969932051,1.0946875959909401,28.344624193676104,28.88593992138641
-0.342490308946776,5.600272098286537,3.5,4.629924495989179,0.30551132560162314,4.370075504010821,12.457636241925194,15.525276593756647
-0.35552737517008637,5.641074791845715,3.5,4.080375923434289,0.4,2.0803759234342896,14.2462421121576,16.51383083445457
-0.4155154439616658,5.766757273817589,3.5,2.421295932266588,0.14467601693335289,1.157408135466823,10.5432892030138,14.348056887904287
-0.28484364908265164,6.022674298885063,6.770512047544788,4.0655679864157745,0.3901648020376338,4.0,39.027679685749725,38.54191867100529
-0.28120357574388455,5.794123615084786,5.733673665794829,4.63819247594138,0.4,3.7236150481172405,25.020569116369828,26.40905881015652
-0.19180462959654856,5.765731122009111,7.0,4.493312503151558,0.32600312452726626,1.5066874968484416,35.53878939677727,38.81145754172664
-0.1339313492562651,5.868338078913291,7.0,4.0,0.1,1.521136854194172,28.34878431454934,29.96569379790468
-0.2268906428999991,5.606493079699097,4.747048600025661,2.0,0.19655505999890027,2.0,18.23963238812119,21.075695876130574
-0.21068184665477932,5.737548529082979,6.271296211208696,4.375396752464598,0.21876983762322985,4.791798917488199,25.94635409525481,29.4933593240246
-0.4394135790524983,5.824797599532524,3.5,4.0,0.25,3.0,15.79481517481532,19.50653100898015
-0.41309955268692644,5.762156072077602,3.5,4.980044801894666,0.3970067202841999,1.0,15.173726341342958,17.896719621058757
-0.4102011023652996,5.756592921998645,3.5,4.868119927995838,0.3934059963997919,2.0879200480027746,15.168999128475868,18.008009122475517
-0.40972311425503083,5.825089696934338,3.8791777638756897,3.0,0.4,3.1083365039644826,20.11295772634005,22.39704908137019
-0.259889091874587,6.0010609653932026,7.0,2.0,0.3665886807042304,3.2227421286384637,37.95124961951664,36.794567355657485
-0.02598086291549743,5.688439680672861,6.938243984438687,2.982355424125339,0.25,4.0,28.274744616355292,29.34932798506963
-0.3287302140284001,5.705857530928512,4.303309029635725,4.229516865610207,0.13442752984153106,4.0,14.49668680356039,17.385357903683875
-0.22334750544259918,5.754792466388467,6.457146051328862,4.844898871808246,0.3534696615424739,2.465303384575262,25.38879093355936,30.056833173580223
-0.256726513376423,5.951240332341249,7.0,3.90531657011082,0.31789874275831154,2.0,38.832992727712515,42.184390484391784
-0.29719950928397026,5.812050911869291,4.88513553998261,2.6042469885763975,0.28127409657291924,3.0,22.414248186924922,26.031005413304747
-0.17372937357228296,5.76474488929518,7.0,4.194756650200467,0.27921349753006997,2.3895133004009335,31.381162088173056,32.01700478767907
-0.37380069518070297,5.6936656559919845,3.5,4.0,0.006735562114176086,0.053884496913408686,6.980957805415994,11.821873067237362
-0.29862646171701124,5.506854539500502,3.5267817375757513,2.022955775064929,0.10229557750649296,4.9693922999134275,10.638801465977448,13.798370826169661
-0.4717604646339271,5.896381306228078,3.5,3.0,0.34145587240225833,4.0,16.56629847269287,17.27006184630148
-0.20862619449815287,5.94361526938746,7.0,2.369275688157744,0.28921729355267684,3.5228972473690248,35.51498259098819,35.86188096250143
-0.10821037758537502,5.772353034637014,7.0,5.0,0.25274416903571395,2.054883380714279,31.810014573952362,37.728415451709516
-0.4426253432257896,5.833930626093729,3.5,2.95304356052232,0.38121742420892796,2.8591306815669597,18.153096627794714,20.29833117349043
-0.2671505492050193,5.734116836477151,5.5342486949545115,2.837572174311708,0.1628179130733781,4.418786087155854,18.93370566724898,20.677598641606533
-0.3348859641081054,5.840641657373398,5.2597921884810015,3.0,0.17541966522061433,2.502797768137429,26.829824287744227,31.56804172110227
-0.268628376391387,5.6183653603134065,4.205538841966491,3.20158252627614,0.13023737894142107,1.6047475788284211,14.297456830891036,17.487177993053393
-0.21667198710125907,5.817382084556612,5.814925500305626,3.6614072858016073,0.3492110928702411,4.0,28.360657471815415,31.208896382066026
-0.11918528070592596,5.620921907409707,5.653131784179069,4.615180509765448,0.30772292353518277,3.0,23.038572806891963,24.948758543005408
-0.09451208612585774,5.637182870673286,5.97649410166625,4.292430256666785,0.25,3.1227092299996437,23.558844970331467,25.894199529564922
-0.04142242511476775,5.708111336962024,7.0,3.742796995534376,0.1,3.228390986603129,25.539493516034586,27.12907908647815
-0.3112588989976668,5.532869155113301,3.5,3.9065525191950035,0.25,4.093447480804996,12.239806387715198,15.123447480804995
-0.06834085520550418,5.726450584302077,7.0,2.7272303110907785,0.3636384844454611,3.4848202073938523,34.23325090455308,35.43439063548134
-0.3340758668265543,5.581993079346056,3.5,3.6000360293480607,0.4,3.8000180146740306,14.370009007337016,17.000020716875134
-0.3962545938758768,5.826789893076577,3.838011206686318,2.2897238914454157,0.2644861945722708,5.0,18.275194087708883,21.470455871087456
-0.3983762198132315,5.77346471230681,3.807175686122896,4.7367065547518035,0.12632934452481967,2.8244710365012025,14.224503911314592,16.591070595836086
-0.45360537487068275,5.864766688545563,3.5,3.561902791183855,0.21714270933878912,4.780951395591927,13.507235158863944,14.539904446589416
-0.3596609837811984,5.6431310309441685,3.5,3.2417422048351847,0.1725226614505555,3.7582577951648153,11.656638507534147,15.082133975244034
-0.2604681622490089,5.803871460798061,6.137087128267012,4.0,0.36301801978287196,4.013813860876585,25.613279443763666,29.38490411650998
-0.28548658177026676,5.666608267039484,4.825177219607314,3.378622062744947,0.1,3.4855117490202123,15.561507285645117,17.86183560141012
-0.33914878853640384,5.961856972369825,5.610979726171911,4.0,0.1904705596930819,2.3968629353794544,28.23219978485067,30.17218482735398
-0.28360288824559854,5.726474540783538,5.19792098408664,3.029759437664777,0.3227680421751417,4.029759437664778,20.179633436453912,23.568920038894593
-0.44823663204857156,5.898996007845152,3.6823258557742937,3.947906898350202,0.3921860347525303,4.791627593400807,17.087926496253147,17.29658707974434
-0.3011050927839216,5.5053315359323625,3.5,4.0,0.2709757980179006,5.0,11.993791793235257,15.107856331854189
-0.22736280669883982,5.68697535633982,5.695358663942734,3.8817359976652006,0.34408679988326,2.7455093348898663,24.658305078756403,28.849502196608388
-0.40525066813229116,5.7874292924543695,3.7383374692945956,4.863807160403088,0.2602144629697684,2.136192839596912,14.865841902477694,17.49069479120325
-0.40905762442362414,5.882957477986173,4.2080486204284835,3.4045992116734194,0.13034494087550644,1.7977003941632903,19.47886662403008,22.83573718885834
-0.24509279768861694,5.965571989784867,7.0,3.773680915601598,0.25,3.3210427468047925,35.280082989466806,35.13986692767748
-0.3088935047209942,5.524211193198444,3.5,3.1913679674794153,0.12870519512191228,2.3827359349588306,10.7872392243898,14.003224591869536
-0.2553186257388455,5.8185628384641275,6.463437013280568,4.153303710491266,0.12299555657368993,1.8466962895087338,33.25238502058679,31.096735877212993
-0.23965677343124708,5.589283001007721,4.525891540354543,4.120664393981821,0.18793356060181798,2.7068881313272732,17.84262817640762,20.776761055203984
-0.3197276305087321,5.866959559206754,5.689493864655233,2.3744303243842193,0.2502278702463123,3.127848378078904,29.52165249420255,28.69750525571967
-0.020202707317519466,5.68697535633982,7.0,3.1656545774018148,0.12484818661027224,1.8343454225981852,24.982557584251367,26.234639207516626
-0.2092295922711563,5.659589519882209,5.8615425622179735,4.349452892695985,0.30241793390439775,4.349452892695985,25.10565142292008,28.573498232874957
-0.19833633738552967,5.68697535633982,6.178405439342298,2.234741303045058,0.4,3.234741303045058,27.369209891269335,30.914844502153638
-0.24858442471728742,5.910078672389704,7.0,2.3365328373436256,0.15047992560154388,2.6634671626563744,35.948266418671814,41.17820552852728
-0.23658609999694707,5.836747811322593,6.952254337403902,3.9727167642308014,0.1040924853653798,4.986358382115401,36.46442775938498,42.778087877521585
-0.22459044252550212,5.7717771224096674,5.135151864962294,3.467186247132084,0.25984412586037475,3.5984412586037475,20.96508630796458,22.97574258302194
-0.36341900359880985,5.87955109614691,5.050192027415752,4.114175984333856,0.23287360234992163,4.442912007833073,25.826731746845766,24.758845941962264
-0.2322060314847341,5.977751101698253,7.0,2.0,0.3297512108536364,1.2341626304878788,37.99346469719424,37.90851996027997
-0.35191352628795347,5.646939742411296,3.5,3.694507832071937,0.1,2.694507832071937,11.159554245009367,13.93105279449382
-0.1793245377568227,5.7135746408226735,5.8180057064047,2.0,0.20131379659388285,3.3245746893741144,24.21044626970614,25.09495192271631
-0.040042313775024194,5.706763641479544,7.0,2.0,0.32780794519098466,3.518719634606564,31.89465847469403,32.851337525094344
-0.4174612388499226,5.785845652103826,3.5,4.374340479652604,0.21230214389578117,1.625659520347396,14.995606758719605,18.52639818313648
-0.11480763267967996,5.763662422451829,6.858960501950023,3.040296999442851,0.11208909983285525,1.0805939988857016,29.2437846286581,29.350974647176084
-0.284271614045131,5.868508339143663,5.69838683358849,3.628110523882426,0.30578342141763615,2.628110523882426,27.759662001068598,29.712049161007364
-0.41887146146208387,5.788635237853655,3.5,2.0,0.0644225179259273,2.576900717037092,12.358125282666785,16.571688844444544
-0.40621679804532757,5.763175236008493,3.5,3.7383427165937198,0.25,3.2150281497811584,15.4976714293705,19.095729029811416
-0.18087044905727606,5.745626579251739,7.0,3.0909942463226914,0.15454971231613457,1.0,30.920362194359182,36.21041527456699
-0.37913780079079257,5.822897025726478,4.36433060464059,4.259145196022352,0.25,4.753048398674117,19.078356995588216,21.774179123968555
-0.3868013519566126,5.716365507767004,3.5,3.9226008443635183,0.25,2.2817338962423457,12.497089704472767,15.60814232329217
-0.24731878548639769,5.68697535633982,5.371300053877478,4.534657158250708,0.1801985737376062,3.534657158250708,21.140861431948295,21.962723638539657
-0.38946064829694277,5.727910043487329,3.5,2.0,0.1,3.3742214477220926,13.258955045571769,16.91712460053077
-0.3057291251982646,5.68672445437668,4.663142533594621,4.003020685490325,0.26706942473204337,2.6706942473204336,19.2660444330347,24.383205499016128
-0.26863544496388775,6.007993186375098,7.0,4.5578121296009995,0.25,2.0,36.7624794284153,37.84914149543765
-0.25334302563747835,5.803092827356271,6.396319086085863,2.0,0.1258720391677487,3.6550394777633506,32.62905919476749,30.9142317499716
-0.1981793055617316,5.77716942456184,7.0,4.431753849247749,0.31476307738716236,3.568246150752251,35.527917518382104,38.73717165344827
-0.020202707317519466,5.68697535633982,7.0,3.5021328047956652,0.1753199207193498,2.4978671952043348,26.44116985149438,27.782486144832788
-0.15082288973458366,5.68697535633982,7.0,4.886846949798011,0.10565765251009945,3.962282316599337,27.08167322625891,26.10080333901911
-0.34761043809334763,5.631045032996221,3.5,3.0,0.4,3.0,15.729807443818299,17.18226585201593
-0.4004985981799763,5.766757273817589,3.645627839403498,2.9583920458847146,0.11248238623458554,3.958392045884715,12.369493512910806,15.609923683464288
-0.26936690330220675,5.544177077065263,4.196002428093696,4.0,0.37017132451027024,2.5965735097945957,16.989861231132544,20.402400476025086
-0.31056860503691425,5.993913783514989,6.213375966413825,4.0,0.1,2.674249171645293,29.07450497012824,30.818981616922894
-0.3983067117237947,5.801293054773251,3.9009618421476806,2.3436815789837264,0.23281592105081367,1.1145605263279088,15.374144526548966,18.382207552842335
-0.3004728079550395,5.5215146446751975,3.581906776817662,4.0,0.09765980637663824,1.9531961275327647,10.658157978575776,13.949579405709278
-0.4308592296204411,5.811885056998113,3.5,3.1990079619896123,0.1,2.601984076020775,14.510236002304355,18.20884114549069
-0.19296901302493044,5.824459938586343,7.0,2.6450752273732094,0.2580300909492839,1.9352256821196292,29.511302921193092,32.95731936640246
-0.2801734082667297,5.9407548934706655,6.239221392216773,4.782634683490507,0.36739520252357605,2.4347306330189866,34.28160346177191,34.3375976417108
-0.3283853681836636,5.577071488533229,3.5,4.751068352500171,0.3626602528750257,1.7467949424994869,14.12930551572529,16.981153820700186
-0.1530749888621023,5.691555489339913,7.0,3.0552750270648072,0.24585437297013943,2.9723624864675964,29.583236714719835,33.20444050937677
-0.2420600811512279,5.991448776176469,7.0,4.0,0.25,3.0,35.111238034329915,36.485070693502735
-0.3176254590914345,5.955883610197533,5.875637476267975,2.6787535646479927,0.2715014258591971,1.3575071292959855,29.55850502644432,31.405099810143795
-0.18317603786537834,5.7422634541115425,7.0,2.946617743347976,0.19466177433479762,2.6310784955653173,26.58985323004393,28.522252076973224
-0.37719691355165474,5.698587334915834,3.5,5.0,0.37890510511539555,2.1406326325640297,14.369673914036026,17.08499267273853
-0.2744368457017603,6.0342845442909105,7.0,2.0,0.21043155400950864,1.0,35.83858250784786,35.96083742258003
-0.2398802272508646,5.580024816473387,4.862727429307258,3.0,0.4,2.6106493059122124,21.430774854505835,21.28476950848911
-0.2191971564830525,5.730756681657833,5.386055894678664,4.538873112765333,0.13471827819133314,2.1554924510613303,21.055526219408968,23.278050806561073
-0.31616749222998175,5.68697535633982,4.301651294712951,2.2290432270608433,0.1,3.3128703188174704,14.782849961667065,16.880478898058136
-0.281851772403767,5.820937271447762,6.041147996016283,4.7260422845760806,0.1410936573135879,5.0,29.261159859877033,34.28503656530702
-0.21625573046421098,5.83812545362984,7.0,4.2411787140796395,0.06029467851991002,0.4823574281592802,21.65298492455298,24.934446875346367
-0.35476173224220586,5.634536715898811,3.5,3.8075673363918656,0.024054082951016797,0.09621633180406719,7.2090064133314655,11.72104916648222
-0.4181188449681356,5.773315105087736,3.5,4.914199501798988,0.3742598505396965,2.0858004982010114,15.284555910323817,18.254676607805234
-0.3925888072122319,5.840641657373398,4.3238153376428246,3.4707516215101855,0.36469362838673614,2.0,23.611053796177362,27.695481877046717
-0.11420667871348265,5.771089429713622,6.90091955264456,3.0283086992444113,0.4,4.971691300755589,34.49846180465349,32.67120794051255
-0.21056271753301023,5.875191653870485,7.0,4.498717556849062,0.3251923664726407,1.498717556849062,34.26440854786192,34.24844671549871
-0.202542770323193,5.783730191498923,7.0,4.944192556671244,0.1,3.1116148866575113,24.349385938194015,25.416082831393464
-0.20487881871655392,5.705592867591982,6.208055742009161,3.0,0.1,4.226269787997383,22.195434874396717,27.92472709344436
-0.2744368457017603,6.0342845442909105,7.0,5.0,0.25,3.2836258428307867,36.446257280863996,37.35239768542277
-0.12927772061528114,5.735697861507381,6.534716349196772,5.0,0.11994072789156691,3.8670618140562207,27.383818834417593,27.904657101092308
-0.353215671663991,5.7580968649029804,4.1212841861810325,2.822490232519705,0.08224902325197052,2.4674706975591154,13.575907935406814,17.024951591294176
-0.36867707413331413,5.848048974430021,4.544877249141459,4.70146364310244,0.25,2.29853635689756,19.02729417279081,19.20485554822008
-0.1879571467425727,5.815298633252741,7.0,4.648634392428335,0.34729515886425016,2.2972687848566684,38.833381786037805,36.29046184620441
-0.1772012945409763,5.655494801809682,6.346992195771964,4.440279024947398,0.4,3.1865736583508673,28.580558188610347,28.803260861320503
-0.40467408608798155,5.744443371910007,3.5,4.0,0.27158266992121943,4.4244621354341485,13.027481281763317,15.98992749530673
-0.41446494535240513,5.7813269549115756,3.5,3.095695702660352,0.4,2.6435435539905288,15.84127027873233,16.815119117308306
-0.45843311486402555,5.921030681015983,3.806839245349079,3.175336711628045,0.25,3.175336711628045,16.300264436001545,16.81769245969914
-0.46403252941409817,5.8799453855152155,3.5,2.7814224627567796,0.4,2.7814224627567796,16.12923668738435,17.295190051442688
-0.342490308946776,5.600272098286537,3.5,3.0,0.27375234101470247,2.5791744700490082,12.637067495862215,14.897677279266652
-0.44322179001296547,5.8350285095021075,3.5,4.0,0.11178885948237549,4.9607038017254155,15.096815243017994,19.16726097207198
-0.31511850775623407,5.538946005932475,3.5,2.6567464583816625,0.29702393751449885,2.6567464583816625,12.991152321006354,14.79960390841646
-0.032334580962392834,5.697253363719129,7.0,4.0,0.11865906460269926,3.8134093539730074,25.188154441886095,26.9369360540495
-0.32564547300102653,5.5631788002954226,3.5,2.0,0.1,3.79388677743515,10.635266413292218,13.862390184724589
-0.41469437314874064,5.766757273817589,3.511859077766676,2.006776615866672,0.10101649238000085,3.996611692066664,11.50109119203805,14.91051967128604
-0.3351700795852097,5.655419307608348,3.865150260529434,2.1043286458655523,0.04173145834622099,0.41731458346220984,9.92030381880475,14.23293354258169
-0.4462871026284195,5.840641657373398,3.5,2.8432281010060905,0.4,1.3135437979878197,19.22204072888536,22.424294796961878
-0.309916912746804,5.530865591467574,3.5,3.0,0.25,4.1298420230202115,12.276628435856361,15.204942653784542
-0.20536464163409224,5.661375492015045,5.934840712158286,3.0,0.2956496837646449,4.391337549804735,24.50677175002965,25.18153609763705
-0.3440649832174342,5.795183627799135,4.816077028636476,3.62397799181815,0.28719339754544493,3.1280660245455505,23.219595816891598,24.30866816943687
-0.2702602033043283,5.54308748303361,4.176109184051095,3.193174052586027,0.4,1.3863481051720539,17.978955477100307,19.734218316256307
-0.07399369834026738,5.72187885744426,6.50103169754057,4.572312883606203,0.37861564418031013,4.572312883606203,30.108277976506017,31.345509264866642
-0.3984178880729185,5.8950117717840795,4.41529103020155,4.215464831255815,0.21077324156279076,2.2615117229147286,21.139895650115967,23.939487321515657
-0.2910292232214963,5.511531750467739,3.609285072181909,3.0312243063376885,0.10936729190130651,1.093672919013065,11.110065392034851,14.341979960274813
-0.4155154439616658,5.766757273817589,3.5,3.9646426840905837,0.245580335511323,4.91160671022646,12.680999515453633,15.739892562953994
-0.37106368139083207,5.68697535633982,3.5,4.623745801674946,0.343561870251242,2.6237458016749464,13.572056832261179,16.508294290277927
-0.3238369731799049,5.735934655084473,4.435771282508498,2.0,0.35989551646392154,2.4652735528522873,20.189944187605576,21.655113256921787
-0.03368821241550107,5.70051102692079,7.0,2.8359114577249747,0.0,0.0,16.418028388634884,22.470415368811423
-0.40230010313374137,5.741185393767697,3.5,2.219500314849365,0.13292504722740472,3.109750157424682,11.889617929769383,13.837540541540909
-0.3578075260055998,5.8155239904855796,4.109490425594798,4.477579635204459,0.017414012159851344,0.5224203647955403,12.949202468331604,18.239002495602605
-0.25780760595077035,5.637458070207138,4.9640240797455855,4.581707405786975,0.2254877782639073,1.836585188426049,19.659632256737417,20.895754692334304
-0.39172637917926867,5.719990273745981,3.5,4.801387175355076,0.15958384739347722,4.602774350710152,11.88817139601999,15.20764180189637
-0.2703460218144341,5.54298279547299,4.174198993824478,4.192628283949851,0.4,2.5778848518495527,17.62419371702334,20.596001475541208
-0.2625200784856677,5.785033183986326,4.82908301678889,2.7594760095936515,0.15506549880079357,0.6202619952031743,16.75951089064619,21.205947600959362
-0.02746392958245178,5.690648907952637,7.0,2.0886278102203137,0.2566470857665235,4.8227443795593725,28.727223680292532,29.506070491240518
-0.30574628634116074,5.853999757488164,5.360143215173531,3.594408470148741,0.4,3.4685305099504196,27.929254810443474,29.206665643652745
-0.18317158855988216,5.742256176058917,7.0,4.3156318626818795,0.1,1.6312637253637587,24.461645039031087,25.490612896882443
-0.4500597267564643,5.849186917736195,3.5,2.5602482675568803,0.33403724013353203,4.56024826755688,14.905266453773514,16.59988799036598
-0.3003710493265604,5.50623310050376,3.5158489208080526,3.995471736911985,0.25,1.00905652617603,12.486935189865374,15.359923843503465
-0.2585620599817896,5.830820491894134,6.51972217232561,4.588333290564808,0.12058333547175959,2.1372222364783973,32.86565522680816,39.1097162770454
-0.37106368139083207,5.68697535633982,3.5,2.0,0.28817908873294773,1.0,13.220332156719996,15.538340163103353
-0.2824231481791721,5.641324119107203,4.309689677914556,4.768660092024413,0.3652990138036619,1.462679815951175,18.767252334358133,21.02338098650502
-0.28143244028611775,5.7890543530763106,5.764566548912395,2.35298098602503,0.1529471479037545,2.0,27.609093138349817,32.167819532448746
-0.19826145470729256,5.762165932368349,5.3545407960389895,4.529868798868283,0.32051968016975757,2.0,24.039727349022343,26.291859575025484
-0.3645683375889831,5.8175459189608345,4.060992086972065,3.0,0.37595748198691153,3.1602834534205897,20.287189181658604,22.14171423184063
-0.14462308567416088,5.698018867730326,7.0,3.267419692867298,0.25,5.0,29.540602182481393,30.257663949424288
-0.1241759275503725,5.854746337121807,7.0,2.439888892268093,0.2319666676804279,4.560111107731907,31.410216720902895,31.811641158521347
-0.45280551953838377,5.9018890357948965,3.6980222550693926,4.943422212837316,0.4,3.1131555743253676,17.75726861318505,17.28940776943756
-0.22643153559414303,5.822980672613421,7.0,3.7542022607751075,0.07542022607751077,0.7542022607751077,32.109402062506845,31.242003322253147
-0.4321927560664922,5.819579787954184,3.5,4.030525010025068,0.06768416700083561,3.3842083500417806,10.600260437552226,13.219304009624066
-0.2200366472003498,5.8105430081677385,7.0,4.167374104386881,0.3124469421709839,1.4163129478065595,35.06421134844736,38.19705524808262
-0.19918352732383618,5.7923709302461175,5.438606224095738,4.0,0.1669168761101827,4.0,19.833159055206515,21.223690042772468
-0.18825184732805933,5.700009562780821,6.447105859403506,2.4739092633684234,0.1,4.0,24.068873985613322,25.220653230011223
-0.3570586946226745,5.8817523475271285,4.890599912003873,3.0,0.1904028609141197,2.808057218282394,20.596648662146873,22.93236753538045
-0.3715040019438138,5.820782355667757,4.4663158885718595,2.8282707616330223,0.18282707616330224,3.1717292383669777,19.05819586387918,23.188090630450738
-0.38280783182217787,5.703645360758545,3.5,5.0,0.31012014010328015,4.198398131956265,14.75095778159536,17.59925412718345
-0.32437972803284476,5.978436523188961,5.920123303657431,2.6170723979100394,0.19256085968650594,3.6170723979100394,28.089420183005917,29.795834345731045
-0.342490308946776,5.600272098286537,3.5,2.630403467886861,0.1554394798169708,4.369596532113139,11.26765848605989,14.545036011930108
-0.37908118549639086,5.693731384535169,3.5,2.693874503165003,0.19183764905049908,3.387749006330006,12.37511155012519,15.208780874429594
-0.3624401228009697,5.649831385447865,3.5,2.7195197104727686,0.20792795657091528,3.5609605790544627,12.027567739425491,14.683903942094553
-0.389712845161208,5.904861546019359,4.586496908374231,4.310427688106923,0.25,1.9312830643207701,23.33741487512374,26.18722263871568
-0.3077419261665928,5.9740714218688815,6.1286751714291405,4.0,0.2873424926530368,1.9957998040809817,31.4355905770648,32.49589597469712
-0.2740745388440025,5.578325166696368,4.387048885585587,2.5068850774774782,0.36198361918918914,3.9862298450450435,17.593238286558563,19.366353209081087
-0.24054539101587882,5.86735308229745,7.0,2.0,0.2690052086560728,3.873298608959515,39.913843054092474,36.50199965688732
-0.12254797777985582,5.754300627483999,6.7174847846208525,3.8385627340690585,0.25,4.080718632965471,30.471771067283676,34.47378775735131
